"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"12","Atrina","IUU",2014,414.95,668.450066666667,2904.67748119553,713.703089844648,4873.42393360235,0.374810096749395,0.0920939160670307,0.628850709891037,0.187405048374698,0.0460469580335153,0.314425354945518,0.142855791283655,0.0851454758817332,0.58140423644561,0.105786137892911,0.0612625967212066,0.182667852314921,1.35042070850786,0.80488311207587,5.49603424443169,1.01230263281644
"13","Atrina","IUU",2015,381.228,607.3874,2488.515412316,227.669074951883,4592.7708678331,0.321109902387038,0.0293776739627694,0.59263615477606,0.160554951193519,0.0146888369813847,0.29631807738803,0.153194952345182,0.0830061004501768,1.67448301918287,0.0906298328334697,0.0524853162274232,0.156496467770752,1.69033691838177,0.91588054236731,18.4760687163541,1.08556784572555
"14","Atrina","IUU_20",2000,5.124,5.124,3325.44560098651,1862.61783084363,5641.25355188082,0.354332226497405,0.198465289259522,0.60108574041366,0.177166113248703,0.0992326446297608,0.30054287020683,0.00154084613456913,0.000908308756710932,0.00275096689999966,0.100006478206532,0.0579154950346806,0.172687735420109,0.0154074632184027,0.0090824991840539,0.0275078869822652,0.010918721493707
"15","Atrina","IUU_20",2005,445.1016,225.1128,3705.39945691429,2020.31196052089,6634.70280259373,0.394816995124269,0.215267883190854,0.706939549843848,0.197408497562135,0.107633941595427,0.353469774921924,0.120122433539369,0.0670868934515039,0.220313302449212,0.11143287080819,0.0645327181971539,0.1924184358486,1.07798024647625,0.602038635143671,1.97709437844816,0.851209843434144
"16","Atrina","IUU_20",2006,553.0056,334.4104,3984.32140141431,2099.29130705409,7342.645940528,0.424536631369217,0.223683275009658,0.782372168023919,0.212268315684608,0.111841637504829,0.391186084011959,0.138795429455992,0.075314212952536,0.263424898746437,0.119820920023517,0.0693903837343567,0.206902629768474,1.15835723368466,0.628556456900468,2.19848836659522,0.983530155821304
"17","Atrina","IUU_20",2007,1112.2584,703.4552,4237.8002531723,2149.12396723334,7870.56488686883,0.451545260193807,0.228993034829023,0.838622883901399,0.225772630096904,0.114496517414511,0.4193114419507,0.262461261397914,0.141318751066481,0.517540363868287,0.12744381641269,0.0738049359303183,0.220065584192985,2.05942719533767,1.10887099150312,4.06092958007773,1.8598491775379
"18","Atrina","IUU_20",2008,598.896,754.72,4166.15988276155,2038.56723151009,7479.77942721034,0.443911849517293,0.217213015239623,0.796983988361347,0.221955924758646,0.108606507619811,0.398491994180673,0.143752524351759,0.0800686712526982,0.293782805267777,0.125289367956199,0.0725572572686751,0.216345356946682,1.14736411155027,0.639069959078175,2.34483428290966,1.01865704965609
"19","Atrina","IUU_20",2009,365.7504,692.3016,4003.56006631991,1888.78386000161,6937.13933114033,0.426586545813409,0.201253326858872,0.739164707429428,0.213293272906704,0.100626663429436,0.369582353714714,0.0913562913859813,0.0527235193847372,0.193643331958421,0.120399486433394,0.0697254416289989,0.207901678279166,0.758776420832332,0.437904852807694,1.60834018229427,0.647367624815052
"20","Atrina","IUU_20",2010,460.0968,474.9144,3929.56639686401,1745.50033963743,6610.74842272501,0.418702386879267,0.185986209340556,0.704387167465159,0.209351193439634,0.0929931046702778,0.35219358373258,0.117085895371861,0.0695982921416852,0.263590209381208,0.118174266965161,0.06843677824064,0.204059246092042,0.990790113437966,0.588946256482414,2.23052121371666,0.829692370785713
"21","Atrina","IUU_20",2011,774.1632,533.3368,4006.63775273344,1650.78558587985,6749.14875342444,0.426914478851629,0.175894181501904,0.719133972317464,0.213457239425814,0.0879470907509522,0.359566986158732,0.193220163083584,0.114705310000346,0.468966537278903,0.120492042023282,0.0697790421847104,0.208061500077763,1.60359273391889,0.951974155921287,3.89209552269259,1.36919391258248
"22","Atrina","IUU_20",2012,677.2992,637.1864,4048.34324495912,1502.82434208782,6767.88547917796,0.431358274267531,0.160128644115696,0.721130404239715,0.215679137133766,0.0800643220578479,0.360565202119857,0.167302809820623,0.100075452234494,0.450684209079986,0.121746255713659,0.0705053791986729,0.210227232996353,1.37419265044266,0.822000246725177,3.70183219548019,1.18553874041214
"23","Atrina","IUU_20",2013,1231.18104,894.21448,4007.54670476874,1262.49570567706,6607.32705409652,0.427011329330359,0.134521194453838,0.704022614467076,0.21350566466518,0.0672605972269188,0.352011307233538,0.30721564355943,0.186335719409662,0.975196220045544,0.12051937703423,0.0697948723661067,0.208108701231358,2.54909750713509,1.54610589595679,8.09161351513267,2.17698703022892
"24","Atrina","IUU_20",2014,497.94,802.14008,3529.36900403194,818.318002915424,5888.9868640459,0.376060632884381,0.0871932591138808,0.627482171632078,0.18803031644219,0.0435966295569404,0.313741085816039,0.141084709315222,0.0845544422997576,0.608492051043711,0.106139088331447,0.061466996473474,0.183277314952137,1.32924365126114,0.796638105988946,5.73296850961763,0.999752417501618
