"","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"241","IUU_40",2015,0.05,9480.79030056973,234047.516791963,4016850.45644256,1.25780280644512,11.9183945996685,5.39095181552526,2026,2054,12.1393346550254,2426.81288597645
"242","IUU_40",2015,0.1,31776.1725233678,408489.525417462,11793706.9779093,4.21569908318449,20.8014997146247,15.8281486288241,2023,2038,20.1231455125448,4011.85517450843
"243","IUU_40",2015,0.15,48356.7259463678,579910.457367462,17584097.0804683,6.41541724661749,29.5307626336543,23.5993401069443,2023,2038,28.187165056571,5752.13780450843
"244","IUU_40",2015,0.2,65767.7695163678,765648.725817462,23418861.8203957,8.72531534278867,38.9891068450733,31.4300860878968,2023,2038,36.9385429432819,7698.15094450842
"245","IUU_40",2015,0.25,87953.4675963678,1120226.65934746,31116664.5841871,11.668659982137,57.0452682009827,41.7611860964764,2024,2040,54.2659318296841,11417.1002010575
"246","IUU_40",2015,0.3,89173.4712663678,1126098.28814746,31458696.3409646,11.8305161134669,57.3442689762969,42.2202215373426,2024,2040,54.5021253951665,11460.9749510575
"247","IUU_40",2015,0.35,103531.349366368,1659006.99344746,37123068.4085886,13.7353551401977,84.4815628148359,49.8222861929465,2025,2045,81.7057629965322,17938.4412681436
"248","IUU_40",2015,0.4,106015.899646368,2058210.38664746,38500594.6403955,14.0649768506104,104.81018510017,51.6710424811927,2026,2052,102.806069444649,23466.02250122
"249","IUU_40",2015,0.45,97093.9422543678,2560772.48344746,36926427.8754649,12.8813136019921,130.402139514381,49.5583780264503,2028,2070,130.345846318441,31484.9555147291
"250","IUU_40",2015,0.5,91777.5773163678,2719472.70674746,35679084.6865315,12.1759991158463,138.483626172606,47.8843383523623,2028,2078,139.305282425113,34591.8386927291
"251","IUU_40",2015,0.55,58652.8894413678,3366944.33424746,28816671.8484475,7.78139444145646,171.454804224001,38.6744020230131,2031,2110,176.571686428219,48462.3441374017
"252","IUU_40",2015,0.6,8692.66237036779,3863113.02124746,20285813.1423565,1.15324300805086,196.721187224859,27.2252707376229,2035,NA,206.632891391958,62348.0734526308
"253","IUU_40",2015,0.65,-46254.8329076322,4365542.83374746,10638109.3413607,-6.13656212176463,222.306405329673,14.2772392175025,2042,NA,237.542689695957,80861.9557269286
"254","IUU_40",2015,0.7,-79633.9538086322,4588355.93284746,5391154.81781738,-10.5649220595881,233.652710017918,7.23538408214224,2066,NA,251.812924451798,103377.932363231
"255","IUU_40",2015,0.75,-160062.809633632,5123641.13704746,-7112940.45783916,-21.2353026258343,260.91102223787,-9.54616550720958,2078,NA,285.974092904253,164074.391492535
"256","IUU_40",2015,0.8,-238453.866072632,5508242.06694746,-17584567.8951412,-31.6353312799062,280.496043727425,-23.5999719799114,2090,NA,311.064959419306,229705.770080611
"257","IUU_40",2015,0.85,-315820.729728632,5827254.43224746,-26902675.6458066,-41.8994817512573,296.741100730951,-36.1056578251837,2098,NA,331.914091513962,298805.041060988
"258","IUU_40",2015,0.9,-361588.874572632,6037016.76844746,-33081218.7273417,-47.9714756679575,307.422821815828,-44.3977833110305,2100,NA,345.819457702322,341055.161664894
"259","IUU_40",2015,0.95,-445583.069504632,6337172.73094746,-42618823.0277742,-59.1148646430537,322.707654791425,-57.198052023228,2108,NA,365.435747272157,428907.279883448
"260","IUU_40",2015,1,-514244.746214632,6571474.12954746,-50260023.2791661,-68.2241104889275,334.638977806705,-67.4531866902316,NA,NA,380.840512755013,NA
"261","IUU_40",2020,0.05,6935.20006783097,222094.608103078,2346154.7828313,0.878533422888943,10.8118294187642,3.14873427076227,2028,2047,11.4928690533716,2125.81108272905
"262","IUU_40",2020,0.1,29839.8015188309,395553.624573078,7339484.88998808,3.78002980595543,19.2560204472552,9.85019734075623,2026,2038,19.5568936245548,3727.97153122004
"263","IUU_40",2020,0.15,49578.999173831,569971.804273078,11417040.8286729,6.28054092478639,27.7469046814755,15.3226155371351,2026,2037,27.771524771029,5386.99825122005
"264","IUU_40",2020,0.2,65681.383193831,739188.663893078,14626655.0353725,8.32034978558357,35.9845824739111,19.630183956114,2026,2037,35.8817757383709,7043.75951122005
"265","IUU_40",2020,0.25,105055.697773831,1470881.62027308,21715470.9294651,13.3081873423294,71.6042649995679,29.1439627179386,2027,2042,72.3673234300781,14251.2105555161
"266","IUU_40",2020,0.3,99301.1083938309,1289906.10267308,20810408.3520718,12.5792106645285,62.7941617648436,27.9292936877975,2027,2040,63.1336010754626,12237.6955255161
"267","IUU_40",2020,0.35,112226.765843831,1649261.74187308,22519028.1898142,14.2165999210132,80.2880212731219,30.222403195394,2027,2044,81.501148316867,16259.8871655161
"268","IUU_40",2020,0.4,104081.818713831,1470198.81037308,21590382.9373085,13.184818831588,71.5710250023105,28.9760842596858,2027,2042,72.4380066920309,14241.1739255161
"269","IUU_40",2020,0.45,99053.624126831,2908721.70027308,17746651.1014745,12.5478599899882,141.600028558165,23.8174773989291,2030,2078,150.257901656637,31822.9591410389
"270","IUU_40",2020,0.5,83046.912467831,3193758.13557308,14742552.6804653,10.5201706594083,155.475940913344,19.7857282065082,2031,2094,166.915101160171,36481.8252684017
"271","IUU_40",2020,0.55,89682.724962831,3012393.09657308,16450357.2595682,11.3607784296042,146.646875314032,22.0777435694063,2030,2085,156.480931831609,33577.3244650389
"272","IUU_40",2020,0.6,70792.350132831,3349464.04457308,13024051.5187297,8.96779401722436,163.055889575674,17.4793571427152,2032,2104,176.106396205615,39129.6079807831
"273","IUU_40",2020,0.65,-52436.0430091691,4607754.20377308,-5141557.61711513,-6.64246393716581,224.310949645687,-6.90039667995483,2046,NA,252.424972190467,76441.6490362483
"274","IUU_40",2020,0.7,-73264.366960169,4766465.84337308,-7911975.31228002,-9.28094279210023,232.037220845081,-10.6185269605857,2070,NA,262.372208240876,102874.311508921
"275","IUU_40",2020,0.75,-117767.666314169,5002903.38087308,-12439899.2457428,-14.9185070337832,243.547281109382,-16.6953763522075,2078,NA,277.621026523135,133328.991675535
"276","IUU_40",2020,0.8,-149913.691491169,5213275.65687308,-16350403.0589888,-18.9906833595999,253.788453472709,-21.9435967436409,2082,NA,290.905893690201,159269.771022315
"277","IUU_40",2020,0.85,-314976.298685169,5965722.55937308,-32111658.3040555,-39.9003926500013,290.418462755652,-43.0965082665895,2100,NA,340.000084413036,299876.048330894
"278","IUU_40",2020,0.9,-354855.297841169,6108218.17847308,-35353397.1692294,-44.9521623592007,297.355318808976,-47.4471906411416,2102,NA,349.33654340091,333594.502888823
"279","IUU_40",2020,0.95,-403852.822532169,6280119.70307308,-39345620.1064355,-51.1590435823595,305.723689282599,-52.8050848733944,2106,NA,360.803841372157,380593.777322604
"280","IUU_40",2020,1,-444258.181601169,6409529.75947308,-42385692.1608369,-56.277491220316,312.023524595216,-56.8851136649,2112,NA,369.391722275958,428122.165607429
"281","IUU_40",2025,0.05,8178.14892502897,223030.81960696,1853002.76353338,0.991417965299014,10.4055375595111,2.48688362637862,2031,2043,11.7617474199689,1604.07576240171
"282","IUU_40",2025,0.1,32636.405177029,395308.971116961,5565219.75455357,3.95643546136201,18.443201499318,7.46898717971003,2030,2038,19.9677874134987,2809.00832403894
"283","IUU_40",2025,0.15,53701.7150670289,573091.03982696,8642920.55844225,6.51013396465295,26.7376515516899,11.5995173044943,2030,2037,28.5676526415218,4068.58565403894
"284","IUU_40",2025,0.2,71296.202817029,757114.31918696,11055613.2716295,8.64307277580596,35.3232862571507,14.8375513333627,2030,2038,37.5760442389128,5446.63703403893
"285","IUU_40",2025,0.25,87508.034747029,939720.61748696,13254716.8447903,10.608395439058,43.8428114909836,17.7889309947595,2030,2038,46.6040693964924,6815.67582403895
"286","IUU_40",2025,0.3,106769.523987029,1285406.83878696,15724292.4168809,12.9434209620717,59.9708558835997,21.1033065451908,2030,2040,64.1995578209664,9526.43808403893
"287","IUU_40",2025,0.35,119556.935567029,1663847.17468696,17180868.4283363,14.4936091142201,77.6270485845951,23.0581525415114,2030,2042,83.9417191154722,12564.2064340389
"288","IUU_40",2025,0.4,124520.797687029,1991730.45928696,17414598.9597216,15.0953665691343,92.9244941979578,23.37183832921,2031,2044,101.509150907193,14741.9515624017
"289","IUU_40",2025,0.45,109810.596721029,2732521.47828696,15343841.4739419,13.3120831336594,127.486214347384,20.592709778011,2032,2055,142.962216681412,21182.0890607831
"290","IUU_40",2025,0.5,121994.711742029,2574331.35268696,16320293.57086,14.7891350477081,120.10582944643,21.9031896000368,2032,2051,133.679671145948,19488.5762697831
"291","IUU_40",2025,0.55,66227.8691370289,3648985.58858696,9575437.67107694,8.02865047675687,170.243989880273,12.8510327281987,2034,2106,196.449398821919,31538.900315645
"292","IUU_40",2025,0.6,69409.1128980289,3532256.80638696,10409394.9979701,8.4143052557984,164.797990400925,13.9702727326737,2034,2100,189.568811382455,29880.875011645
"293","IUU_40",2025,0.65,-25045.9004969711,4503222.77998696,1243758.64801203,-3.03625624055271,210.098558838538,1.66922741713018,2068,NA,248.97433167133,59364.6504989819
"294","IUU_40",2025,0.7,-30657.581812971,4517103.15288696,902030.706730083,-3.71654730925508,210.746149793929,1.21060013465941,2070,NA,249.951895947025,62515.0236419212
"295","IUU_40",2025,0.75,-153906.424947971,5331367.38488696,-8819983.45300684,-18.6577177876254,248.735774117482,-11.8371504165422,2092,NA,301.682104327502,156778.915434437
"296","IUU_40",2025,0.8,-163475.621273971,5348148.92538696,-9174455.37985089,-19.817769192661,249.518719498245,-12.312881186203,2094,NA,303.226119712204,163495.380897825
"297","IUU_40",2025,0.85,-274494.987752971,5888848.09088696,-16615006.681382,-33.2763886715189,274.745123117806,-22.2987190743905,2112,NA,338.355699761131,270828.839372429
"298","IUU_40",2025,0.9,-307479.777541971,6001965.36888696,-18409709.037624,-37.2750579887703,280.022627307285,-24.7073587115223,2114,NA,345.961307425302,300110.825154943
"299","IUU_40",2025,0.95,-427394.792171971,6459189.49468696,-25315541.9633806,-51.8120761946175,301.35448997322,-33.9755601236036,NA,NA,376.150320865249,NA
"300","IUU_40",2025,1,-442570.075570971,6505242.14378696,-26076280.5077684,-53.6517404912932,303.50308347599,-34.9965344401154,NA,NA,379.367413271752,NA
"301","IUU_40",2030,0.05,8858.94403231272,222967.614043701,1483073.52869983,1.02982469867335,9.99119115966582,1.99040859997021,2035,2044,11.9241910463605,1315.13120063083
"302","IUU_40",2030,0.1,34222.8128823127,395901.407003701,4239176.65003355,3.97829558869912,17.7403640197691,5.68932928660439,2035,2041,20.3040815695389,2145.01880063082
"303","IUU_40",2030,0.15,55479.0550723127,569954.999333701,6451035.97627437,6.44926765132878,25.5397151517893,8.65782932364139,2034,2041,28.8365804159776,3519.75403964502
"304","IUU_40",2030,0.2,74340.5659723127,756828.022543701,8361186.34976554,8.64185964742538,33.9135056930014,11.2214107355261,2034,2041,38.116596975151,4697.65371964502
