"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"37","Octopus","IUU_60",0.660340280704983,0.551286853518727,0.790966233891378,6348.37326776184,4841.39736485701,8324.42373753047,1048.02164641347,877.686006533448,1251.41492877309,3174.18663388092,2420.6986824285,4162.21186876523,2015,776.296384,921.200256,1759.23498009981,188.193843970528,2504.4624316902,0.554231739659517,0.0592888401588511,0.78900919213692,0.277115869829758,0.0296444200794256,0.39450459606846,0.441269297610236,0.309965274055278,4.12498287734413,0.330170140352491,0.275643426759364,0.395483116945689,1.33649062613335,0.938804683319811,12.4935067506113,1.33649062613335
"38","Panulirus","IUU",0.282239296140523,0.163449696933239,0.487361076713619,287.646240638671,130.669705404206,633.202313402453,20.2962681238314,12.6105302792162,32.6662313664464,143.823120319335,65.3348527021029,316.601156701226,2015,14.42,16.6095333333333,112.527161574882,87.4882371796399,149.575510578822,0.782399667904817,0.608304401861027,1.03999628325901,0.391199833952408,0.304152200930514,0.519998141629503,0.128146838489337,0.0964061559555975,0.164822157410617,0.141119648070262,0.0817248484666194,0.24368053835681,0.908072265213802,0.683151901764934,1.16796037734274,0.908072265213802
"39","Panulirus","IUU_20",0.282239296140523,0.163449696933239,0.487361076713619,344.866312228558,158.059146895816,752.457391083599,24.3337063064915,15.3842601689107,38.4892907497227,172.433156114279,79.029573447908,376.2286955418,2015,17.304,19.93144,135.479532898655,104.923744683172,180.814654060589,0.785693053190227,0.608489382480681,1.04860722923122,0.392846526595114,0.30424469124034,0.52430361461561,0.127724089608016,0.095700207983152,0.164919771518364,0.141119648070262,0.0817248484666194,0.24368053835681,0.905076588232591,0.678149423498449,1.16865208901494,0.905076588232591
"40","Panulirus","IUU_40",0.282239296140523,0.163449696933239,0.487361076713619,404.001370495295,182.919612964116,892.288720259294,28.5062656120998,17.5969535608611,46.1788556943727,202.000685247648,91.4598064820582,446.144360129647,2015,20.188,23.2533466666667,158.67323116718,123.12580531942,212.946214065517,0.785508380690148,0.609531621976783,1.05418560241244,0.392754190345074,0.304765810988391,0.52709280120622,0.127230030242024,0.0948032820803697,0.163962379353598,0.141119648070262,0.0817248484666194,0.24368053835681,0.901575591930884,0.671793640196498,1.16186783056576,0.901575591930884
"41","Panulirus","IUU_60",0.282239296140523,0.163449696933239,0.487361076713619,465.231060518378,213.866430897223,1012.03325254475,32.826621765854,20.8762486423531,51.6178512250646,232.615530259189,106.933215448612,506.016626272376,2015,23.072,26.5752533333333,183.133031078008,141.695835489177,244.428682632253,0.787277749142349,0.609141768528068,1.05078402271723,0.393638874571174,0.304570884264034,0.525392011358617,0.125984918527189,0.0943915409253021,0.162827650652883,0.141119648070262,0.0817248484666194,0.24368053835681,0.892752499385929,0.668875966005143,1.15382693253184,0.892752499385929
"42","Scomberomorus","IUU",0.565525438699537,0.407485471376748,0.784859938038403,29837.1916796268,14622.0433664987,60884.651003464,4218.4227285458,1981.64918144241,8979.93978114683,14918.5958398134,7311.02168324936,30442.325501732,2015,2331.932,1913.47733333333,6587.05114787909,457.915449758727,11729.8552729353,0.441532917615488,0.0306942727503002,0.786257326016686,0.220766458807744,0.0153471363751501,0.393128663008343,0.354017594162881,0.198803134884412,5.09249469793754,0.249698096934785,0.179918249062898,0.346541498361607,1.41778250819165,0.796174009032734,20.394607569907,1.25199529477213
"43","Scomberomorus","IUU_20",0.565525438699537,0.407485471376748,0.784859938038403,35480.5997382014,17307.271418373,72736.650818688,5016.29543306727,2335.15297804659,10775.8335785183,17740.2998691007,8653.6357091865,36368.325409344,2015,2798.3184,2296.1728,8112.17724055312,630.540229463179,13966.5088109,0.457273963823045,0.0355428168698223,0.78727580221044,0.228636981911523,0.0177714084349112,0.39363790110522,0.344952818093161,0.200359190538446,4.43796964768195,0.258600058996904,0.186332496696748,0.35889601491273,1.33392397291483,0.774784009391293,17.1615183109262,1.2199374050667
"44","Scomberomorus","IUU_40",0.565525438699537,0.407485471376748,0.784859938038403,41497.480227006,20302.443801462,84819.3883470695,5866.97017757575,2747.08710273743,12530.1229182951,20748.740113503,10151.221900731,42409.6941735348,2015,3264.7048,2678.86826666667,9558.11194471801,762.282144691947,16354.3153249401,0.460659871029842,0.0367387195811404,0.788207632631002,0.230329935514921,0.0183693597905702,0.394103816315501,0.341563775239537,0.199623447092363,4.28280371347191,0.260514875655424,0.187712204690947,0.361553477833261,1.31111044764797,0.766265061026302,16.4397664536311,1.20795193943878
"45","Scomberomorus","IUU_60",0.561299863623192,0.404238592438158,0.779385102751198,47961.2496589195,23737.7008980948,96904.139062171,6730.16072318733,3208.51908194468,14117.1245060759,23980.6248294597,11868.8504490474,48452.0695310855,2015,3731.0912,3061.56373333333,10179.0091670254,844.215244901993,18961.3209542098,0.424468054498759,0.0352040553949575,0.790693365542177,0.212234027249379,0.0176020276974787,0.395346682771088,0.366547582262403,0.19677380120353,4.41959704297113,0.238253861102555,0.171586368885541,0.330824078270116,1.53847488794578,0.825899736914776,18.5499492957587,1.30606688516309
"46","Squatina","IUU",0.0620385073773583,0.039696192606757,0.0969558072165191,4159.55343641581,1384.36173794192,12498.0951988175,64.5131216378995,17.9157161749038,232.30680944234,2079.77671820791,692.180868970961,6249.04759940875,2015,14.0771,25.0701733333333,484.057075787129,57.813895712016,820.9766296472,0.232744732426964,0.0277981262151222,0.394742677163256,0.116372366213482,0.0138990631075611,0.197371338581628,0.0290814879156743,0.0171467731134434,0.243489905439364,0.0144391357997115,0.00923907972662889,0.0225659534078491,2.01407399439067,1.18752073193923,16.8631910397455,0.937530225825127
"47","Squatina","IUU_20",0.0620385073773583,0.039696192606757,0.0969558072165191,5049.06480498488,1679.45435862474,15179.3677952717,78.3091110382039,21.7228597444197,282.297862424355,2524.53240249244,839.727179312369,7589.68389763584,2015,16.89252,30.084208,597.447169157576,71.162515257728,996.690156139075,0.236656566011085,0.0281883944874188,0.394801886937579,0.118328283005543,0.0140941972437094,0.19740094346879,0.0282745000262017,0.0169486172768449,0.237379467811398,0.014681820116379,0.00939436462602974,0.0229452283906942,1.9258170854892,1.15439483269088,16.1682588350595,0.911514516434701
"48","Squatina","IUU_40",0.0620385073773583,0.039696192606757,0.0969558072165191,5943.24513834959,1974.24045301953,17891.5201137187,92.1775143402375,25.5029967215335,333.164539160626,2971.6225691748,987.120226509767,8945.76005685934,2015,19.70794,35.0982426666667,702.657786188802,83.951402522264,1173.32335727562,0.236455932687281,0.0282510314038895,0.394842659174393,0.118227966343641,0.0141255157019448,0.197421329587196,0.0280477074151492,0.0167966825835297,0.234754148327342,0.01466937312444,0.00938640024696469,0.0229257758248303,1.91199086540515,1.14501706658108,16.0030116035584,0.904203166737876
"49","Squatina","IUU_60",0.0620385073773583,0.039696192606757,0.0969558072165191,6809.95382295417,2267.10589684907,20455.8027638775,105.619842621203,29.3478413284922,380.114878994436,3404.97691147709,1133.55294842454,10227.9013819387,2015,22.52336,40.1122773333333,807.201447548386,97.4049130989269,1344.56495642563,0.237065175046435,0.0286066295400143,0.394882253648633,0.118532587523218,0.0143033147700071,0.197441126824317,0.027903022310487,0.0167514108502989,0.2312343318568,0.014707169611033,0.00941058484899785,0.0229848454095525,1.89723944500883,1.13899623743595,15.7225583149142,0.89953880227204
